Symbol, Direction, Entry Date, Entry Price, Number of Shares, Stop Loss, Target, Exit Date, Exit Price, Holding Period, percentPL
AAPL,SHORT,2006-03-30,8.97,1,5.0,2.0,2006-04-04,8.79,4,2
AAPL,SHORT,2006-06-09,8.74,1,5.0,2.0,2006-06-12,8.57,3,2
AAPL,LONG,2007-05-16,15.5,1,5.0,2.0,2007-05-21,15.81,5,2
AAPL,LONG,2007-10-12,23.29,1,5.0,2.0,2007-10-15,23.75,3,2
AAPL,LONG,2007-12-12,27.63,1,5.0,2.0,2007-12-17,26.25,5,-5
AAPL,LONG,2010-03-10,31.98,1,5.0,2.0,2010-03-23,32.62,12,2
AAPL,LONG,2010-04-05,33.57,1,5.0,2.0,2010-04-06,34.24,1,2
AAPL,LONG,2010-04-19,35.29,1,5.0,2.0,2010-04-21,36,2,2
AAPL,LONG,2010-06-22,38.88,1,5.0,2.0,2010-06-29,36.94,7,-5
AAPL,LONG,2010-10-13,42.89,1,5.0,2.0,2010-10-15,43.74,2,2
AAPL,LONG,2010-11-10,45.23,1,5.0,2.0,2010-11-16,42.97,6,-5
AAPL,LONG,2010-12-08,45.66,1,5.0,2.0,2010-12-28,46.57,20,2
AAPL,LONG,2011-02-11,50.68,1,5.0,2.0,2011-02-16,51.69,5,2
AAPL,LONG,2012-02-16,70.21,1,5.0,2.0,2012-02-17,71.62,1,2
AAPL,LONG,2012-02-28,75.42,1,5.0,2.0,2012-02-29,76.93,1,2
AAPL,LONG,2012-09-11,95.02,1,5.0,2.0,2012-09-13,96.92,2,2
AAPL,LONG,2014-08-28,101.59,1,5.0,2.0,2014-09-02,103.62,5,2
AAPL,LONG,2014-11-17,114.27,1,5.0,2.0,2014-11-20,116.56,3,2
AAPL,LONG,2015-04-29,130.16,1,5.0,2.0,2015-05-06,123.65,7,-5
AMZN,SHORT,2006-05-19,32.66,1,5.0,2.0,2006-05-22,34.29,3,-5
AMZN,LONG,2007-06-08,72.47,1,5.0,2.0,2007-06-21,68.85,13,-5
AMZN,LONG,2007-07-27,84.27,1,5.0,2.0,2007-07-31,80.06,4,-5
AMZN,LONG,2010-04-19,142.35,1,5.0,2.0,2010-04-21,145.2,2,2
AMZN,LONG,2011-08-02,220.32,1,5.0,2.0,2011-08-03,209.3,1,-5
AMZN,LONG,2012-09-05,247.61,1,5.0,2.0,2012-09-06,252.56,1,2
AMZN,LONG,2013-07-29,311.07,1,5.0,2.0,2013-08-08,295.52,10,-5
AMZN,LONG,2013-10-04,315.13,1,5.0,2.0,2013-10-09,299.37,5,-5
AMZN,LONG,2013-12-30,399.41,1,5.0,2.0,2014-01-21,407.4,22,2
