Symbol, Direction, Entry Date, Entry Price, Number of Shares, Stop Loss, Target, Exit Date, Exit Price, Holding Period, percentPL
AKS,LONG,2007-07-16,39.5,1,10.0,10.0,2007-08-06,35.84,15,-9.27
AKS,LONG,2007-10-17,51.32,1,10.0,10.0,2007-11-07,46.35,15,-9.68
AKS,SHORT,2008-01-23,38.04,1,10.0,10.0,2008-01-24,41.84,1,-10
AKS,LONG,2008-03-20,49.84,1,10.0,10.0,2008-03-24,54.82,1,10
AKS,SHORT,2009-02-24,6.06,1,10.0,10.0,2009-02-25,6.67,1,-10
AKS,SHORT,2010-05-06,15.98,1,10.0,10.0,2010-05-17,14.38,7,10
AKS,LONG,2011-02-18,17.87,1,10.0,10.0,2011-02-22,16.08,1,-10
AKS,LONG,2012-09-14,6.45,1,10.0,10.0,2012-09-17,5.68,1,-11.94
AKS,LONG,2012-09-17,5.68,1,10.0,10.0,2012-09-24,5,5,-11.97
AKS,SHORT,2013-03-06,3.51,1,10.0,10.0,2013-03-07,3.86,1,-10
AKS,SHORT,2013-03-07,3.7,1,10.0,10.0,2013-03-22,3.33,11,10
AKS,LONG,2013-11-08,5.11,1,10.0,10.0,2013-11-27,5.62,13,10
AKS,LONG,2014-07-22,8.57,1,10.0,10.0,2014-07-29,9.43,5,10
AKS,SHORT,2015-01-29,3.95,1,10.0,10.0,2015-02-03,4.18,3,-5.82
AKS,LONG,2015-04-29,5.19,1,10.0,10.0,2015-05-12,5.71,9,10
AKS,SHORT,2015-09-28,2.22,1,10.0,10.0,2015-09-29,2.44,1,-10
AKS,LONG,2016-11-14,7.91,1,10.0,10.0,2016-11-22,8.7,6,10
AKS,LONG,2016-12-05,10.06,1,10.0,10.0,2016-12-07,11.07,2,10
AAPL,LONG,2007-05-16,15.5,1,10.0,10.0,2007-05-31,17.15,10,10.63
AAPL,LONG,2007-10-12,23.29,1,10.0,10.0,2007-10-23,26.94,7,15.67
AAPL,LONG,2007-12-12,27.63,1,10.0,10.0,2008-01-07,25.12,16,-9.08
AAPL,LONG,2008-04-25,24.39,1,10.0,10.0,2008-05-07,26.82,8,10
AAPL,LONG,2008-05-08,26.25,1,10.0,10.0,2008-06-13,23.7,25,-9.72
AAPL,LONG,2008-05-15,26.69,1,10.0,10.0,2008-06-13,24.17,20,-9.43
AAPL,SHORT,2008-10-13,14.94,1,10.0,10.0,2008-10-14,16.61,1,-11.2
AAPL,LONG,2009-04-07,16.65,1,10.0,10.0,2009-05-04,18.32,18,10.05
AAPL,LONG,2009-09-10,24.58,1,10.0,10.0,2009-10-06,27.04,18,10
AAPL,LONG,2010-03-10,31.98,1,10.0,10.0,2010-04-15,35.17,25,10
AAPL,LONG,2010-04-05,33.57,1,10.0,10.0,2010-04-21,36.97,12,10.14
AAPL,LONG,2010-04-19,35.29,1,10.0,10.0,2010-04-23,38.82,4,10
AAPL,LONG,2010-06-22,38.88,1,10.0,10.0,2010-07-01,35.3,7,-9.2
AAPL,SHORT,2010-08-26,35.06,1,10.0,10.0,2010-09-09,38.01,9,-8.39
AAPL,LONG,2010-10-13,42.89,1,10.0,10.0,2011-01-03,47.17,56,10
AAPL,LONG,2010-11-10,45.23,1,10.0,10.0,2011-01-14,49.76,45,10
AAPL,LONG,2010-12-08,45.66,1,10.0,10.0,2011-02-07,50.23,41,10
AAPL,LONG,2011-02-11,50.68,1,10.0,10.0,2011-06-16,45.64,86,-9.94
AAPL,LONG,2012-02-16,70.21,1,10.0,10.0,2012-02-29,77.37,8,10.19
AAPL,LONG,2012-02-28,75.42,1,10.0,10.0,2012-03-14,82.97,11,10
AAPL,LONG,2012-09-11,95.02,1,10.0,10.0,2012-10-26,85.53,33,-9.99
AAPL,SHORT,2012-12-18,75,1,10.0,10.0,2013-01-24,65.71,24,12.38
AAPL,LONG,2013-10-23,74.14,1,10.0,10.0,2013-12-05,81.81,30,10.34
AAPL,LONG,2013-10-30,74.23,1,10.0,10.0,2013-12-05,81.81,25,10.21
AAPL,LONG,2014-06-10,94.73,1,10.0,10.0,2014-10-23,104.2,95,10
AAPL,LONG,2014-07-09,95.44,1,10.0,10.0,2014-10-23,104.98,75,10
AAPL,LONG,2014-07-17,95.03,1,10.0,10.0,2014-10-23,104.53,69,10
AAPL,LONG,2014-08-28,101.59,1,10.0,10.0,2014-11-13,111.8,54,10.05
AAPL,LONG,2014-11-17,114.27,1,10.0,10.0,2015-02-12,126.06,59,10.32
AAPL,LONG,2015-04-29,130.16,1,10.0,10.0,2015-08-03,119.57,66,-8.14
AAPL,LONG,2016-03-30,108.65,1,10.0,10.0,2016-04-27,96,20,-11.64
BAC,SHORT,2007-07-12,48.6,1,10.0,10.0,2007-10-05,52.87,60,-8.78
BAC,SHORT,2007-07-26,47.34,1,10.0,10.0,2007-08-17,52.02,16,-9.88
BAC,SHORT,2007-08-07,48.04,1,10.0,10.0,2007-08-17,52.69,8,-9.68
BAC,SHORT,2008-01-23,36.83,1,10.0,10.0,2008-01-24,40.51,1,-10
BAC,SHORT,2008-05-29,33.78,1,10.0,10.0,2008-06-06,30.4,6,10
BAC,SHORT,2008-07-15,19.55,1,10.0,10.0,2008-07-16,21.4,1,-9.44
BAC,LONG,2009-10-16,17.16,1,10.0,10.0,2009-10-26,15.5,6,-9.69
BAC,LONG,2011-01-18,15.08,1,10.0,10.0,2011-01-25,13.57,5,-10
BAC,SHORT,2011-04-18,12.59,1,10.0,10.0,2011-05-24,11.33,25,10
BAC,SHORT,2011-06-13,10.89,1,10.0,10.0,2011-07-18,9.8,24,10
BAC,SHORT,2012-05-22,6.92,1,10.0,10.0,2012-06-06,7.6,10,-9.84
BAC,LONG,2012-09-14,9.6,1,10.0,10.0,2012-12-05,10.56,55,10
BAC,LONG,2012-12-21,11.2,1,10.0,10.0,2013-02-12,12.32,34,10
BAC,LONG,2012-12-28,11.32,1,10.0,10.0,2013-03-15,12.52,52,10.6
BAC,LONG,2013-03-19,12.79,1,10.0,10.0,2013-04-17,11.51,20,-10
BAC,LONG,2013-05-23,12.93,1,10.0,10.0,2013-07-17,14.22,37,10
BAC,LONG,2014-12-30,18.04,1,10.0,10.0,2015-01-13,16.37,9,-9.25
BAC,LONG,2015-01-02,17.99,1,10.0,10.0,2015-01-14,16,8,-11.06
BAC,SHORT,2016-01-11,15.26,1,10.0,10.0,2016-01-20,13.73,6,10
BAC,SHORT,2016-01-20,13.79,1,10.0,10.0,2016-02-08,12.41,13,10
BAC,LONG,2016-11-09,17.66,1,10.0,10.0,2016-11-14,19.43,3,10
BBY,SHORT,2007-08-07,44.16,1,10.0,10.0,2007-09-19,48.29,30,-9.35
BBY,LONG,2007-12-07,52.7,1,10.0,10.0,2008-01-04,47.45,18,-9.97
BBY,LONG,2007-12-12,52.24,1,10.0,10.0,2008-01-04,47.45,15,-9.17
BBY,SHORT,2008-01-23,44.87,1,10.0,10.0,2008-01-31,49.36,6,-10
BBY,LONG,2009-03-26,37,1,10.0,10.0,2009-04-02,40.7,5,10
BBY,SHORT,2009-06-26,34.11,1,10.0,10.0,2009-07-23,37.07,18,-8.68
BBY,SHORT,2010-02-16,35.9,1,10.0,10.0,2010-03-08,39.49,14,-10
BBY,LONG,2010-04-09,44.74,1,10.0,10.0,2010-05-06,41.13,19,-8.07
BBY,SHORT,2010-06-22,37.02,1,10.0,10.0,2010-07-06,33.32,9,10
BBY,SHORT,2010-07-07,33.1,1,10.0,10.0,2010-07-26,36.41,13,-10
BBY,SHORT,2010-08-20,32.41,1,10.0,10.0,2010-09-14,37.25,16,-14.93
BBY,SHORT,2010-08-26,32.45,1,10.0,10.0,2010-09-14,37.25,12,-14.79
BBY,LONG,2010-09-24,39.19,1,10.0,10.0,2010-10-25,43.11,21,10
BBY,LONG,2010-10-04,40.59,1,10.0,10.0,2010-11-05,44.65,24,10
BBY,SHORT,2011-02-17,32.64,1,10.0,10.0,2011-03-25,29.38,25,10
BBY,SHORT,2011-03-25,29.8,1,10.0,10.0,2011-05-13,32.14,34,-7.86
BBY,SHORT,2011-04-06,28.89,1,10.0,10.0,2011-05-02,31.4,17,-8.69
BBY,SHORT,2011-08-02,26.76,1,10.0,10.0,2011-08-08,24.08,4,10
BBY,SHORT,2011-08-15,23.93,1,10.0,10.0,2011-09-15,25.38,22,-6.05
