Symbol, Direction, Entry Date, Entry Price, Number of Shares, Stop Loss, Target, Exit Date, Exit Price, Holding Period, percentPL
AKS,LONG,2006-04-05,15.26,1,10.0,10.0,2006-05-12,13.73,37,-10
AKS,LONG,2007-07-16,39.5,1,10.0,10.0,2007-08-06,35.55,21,-10
AKS,LONG,2007-10-17,51.32,1,10.0,10.0,2007-11-07,46.19,21,-10
AKS,LONG,2008-03-20,49.84,1,10.0,10.0,2008-03-24,54.82,4,10
AKS,LONG,2011-02-18,17.87,1,10.0,10.0,2011-02-22,16.08,4,-10
AKS,LONG,2012-09-14,6.45,1,10.0,10.0,2012-09-17,5.68,3,-11.94
AKS,LONG,2012-09-17,5.68,1,10.0,10.0,2012-09-24,5,7,-11.97
AKS,LONG,2013-11-08,5.11,1,10.0,10.0,2013-11-27,5.62,19,10
AKS,LONG,2014-07-22,8.57,1,10.0,10.0,2014-07-29,9.43,7,10
AKS,LONG,2015-04-29,5.19,1,10.0,10.0,2015-05-12,5.71,13,10
AKS,SHORT,2015-09-28,2.22,1,10.0,10.0,2015-09-29,2.44,1,-10
AKS,LONG,2016-11-14,7.91,1,10.0,10.0,2016-11-22,8.7,8,10
AKS,LONG,2016-12-05,10.06,1,10.0,10.0,2016-12-07,11.07,2,10
AAPL,SHORT,2006-03-30,8.97,1,10.0,10.0,2006-04-06,9.87,6,-10
AAPL,SHORT,2006-06-09,8.74,1,10.0,10.0,2006-07-07,7.87,28,10
AAPL,LONG,2006-09-22,10.61,1,10.0,10.0,2006-10-23,11.68,31,10
AAPL,LONG,2006-11-09,11.84,1,10.0,10.0,2006-11-24,13.03,15,10
AAPL,LONG,2007-05-16,15.5,1,10.0,10.0,2007-05-31,17.15,15,10.63
AAPL,LONG,2007-10-12,23.29,1,10.0,10.0,2007-10-23,26.94,11,15.67
AAPL,LONG,2007-12-12,27.63,1,10.0,10.0,2008-01-07,24.87,26,-10
AAPL,LONG,2008-04-25,24.39,1,10.0,10.0,2008-05-07,26.82,12,10
AAPL,LONG,2008-05-08,26.25,1,10.0,10.0,2008-06-13,23.63,36,-10
AAPL,LONG,2008-05-15,26.69,1,10.0,10.0,2008-06-13,24.02,29,-10
AAPL,LONG,2009-04-07,16.65,1,10.0,10.0,2009-05-04,18.32,27,10.05
AAPL,LONG,2009-09-10,24.58,1,10.0,10.0,2009-10-06,27.04,26,10
AAPL,LONG,2010-03-10,31.98,1,10.0,10.0,2010-04-15,35.17,35,10
AAPL,LONG,2010-04-05,33.57,1,10.0,10.0,2010-04-21,36.97,16,10.14
AAPL,LONG,2010-04-19,35.29,1,10.0,10.0,2010-04-23,38.82,4,10
AAPL,LONG,2010-06-22,38.88,1,10.0,10.0,2010-07-01,34.99,9,-10
AAPL,LONG,2010-10-13,42.89,1,10.0,10.0,2011-01-03,47.17,82,10
AAPL,LONG,2010-11-10,45.23,1,10.0,10.0,2011-01-14,49.76,65,10
AAPL,LONG,2010-12-08,45.66,1,10.0,10.0,2011-02-07,50.23,61,10
AAPL,LONG,2011-02-11,50.68,1,10.0,10.0,2011-06-16,45.61,124,-10
AAPL,LONG,2012-02-16,70.21,1,10.0,10.0,2012-02-29,77.37,13,10.19
AAPL,LONG,2012-02-28,75.42,1,10.0,10.0,2012-03-14,82.97,14,10
AAPL,LONG,2012-09-11,95.02,1,10.0,10.0,2012-10-26,85.51,45,-10
AAPL,LONG,2013-10-23,74.14,1,10.0,10.0,2013-12-05,81.81,43,10.34
AAPL,LONG,2013-10-30,74.23,1,10.0,10.0,2013-12-05,81.81,36,10.21
AAPL,LONG,2014-06-10,94.73,1,10.0,10.0,2014-10-23,104.2,135,10
AAPL,LONG,2014-07-09,95.44,1,10.0,10.0,2014-10-23,104.98,106,10
AAPL,LONG,2014-07-17,95.03,1,10.0,10.0,2014-10-23,104.53,98,10
AAPL,LONG,2014-08-28,101.59,1,10.0,10.0,2014-11-13,111.8,77,10.05
AAPL,LONG,2014-11-17,114.27,1,10.0,10.0,2015-02-12,126.06,87,10.32
AAPL,LONG,2015-04-29,130.16,1,10.0,10.0,2015-08-04,117.14,97,-10
AAPL,LONG,2016-03-30,108.65,1,10.0,10.0,2016-04-27,96,28,-11.64
AMZN,SHORT,2006-05-19,32.66,1,10.0,10.0,2006-05-23,35.93,4,-10
AMZN,LONG,2007-06-08,72.47,1,10.0,10.0,2007-07-25,84.66,47,16.82
AMZN,LONG,2007-07-27,84.27,1,10.0,10.0,2007-08-01,75.84,5,-10
AMZN,LONG,2009-06-11,86.3,1,10.0,10.0,2009-06-23,77.67,12,-10
AMZN,LONG,2010-04-19,142.35,1,10.0,10.0,2010-05-05,128,16,-10.08
AMZN,LONG,2011-08-02,220.32,1,10.0,10.0,2011-08-05,198.29,3,-10
AMZN,LONG,2012-09-05,247.61,1,10.0,10.0,2012-11-14,222.85,70,-10
AMZN,LONG,2013-07-29,311.07,1,10.0,10.0,2013-08-27,279.96,29,-10
AMZN,LONG,2013-10-04,315.13,1,10.0,10.0,2013-10-25,358.6,21,13.79
AMZN,LONG,2013-12-30,399.41,1,10.0,10.0,2014-01-31,359.47,32,-10
AMZN,LONG,2014-07-23,359.05,1,10.0,10.0,2014-07-25,317.3,2,-11.63
AMZN,LONG,2016-07-13,746.76,1,10.0,10.0,2016-09-28,821.44,77,10
AMZN,LONG,2016-09-07,789.53,1,10.0,10.0,2016-11-14,710.58,68,-10
BAC,LONG,2006-09-29,53.58,1,10.0,10.0,2007-07-11,48.22,285,-10
BAC,LONG,2006-11-15,54.77,1,10.0,10.0,2007-02-27,49.29,104,-10
BAC,SHORT,2008-01-23,36.83,1,10.0,10.0,2008-01-24,40.51,1,-10
BAC,SHORT,2008-07-15,19.55,1,10.0,10.0,2008-07-16,21.5,1,-10
BAC,LONG,2009-10-16,17.16,1,10.0,10.0,2009-10-26,15.44,10,-10
BAC,LONG,2011-01-18,15.08,1,10.0,10.0,2011-01-25,13.57,7,-10
BAC,LONG,2012-09-14,9.6,1,10.0,10.0,2012-12-05,10.56,82,10
BAC,LONG,2012-12-21,11.2,1,10.0,10.0,2013-02-12,12.32,53,10
BAC,LONG,2012-12-28,11.32,1,10.0,10.0,2013-03-15,12.52,76,10.6
BAC,LONG,2013-03-19,12.79,1,10.0,10.0,2013-04-17,11.51,29,-10
BAC,LONG,2013-05-23,12.93,1,10.0,10.0,2013-07-17,14.22,55,10
BAC,LONG,2014-12-30,18.04,1,10.0,10.0,2015-01-14,16,15,-11.31
BAC,LONG,2015-01-02,17.99,1,10.0,10.0,2015-01-14,16,12,-11.06
BAC,LONG,2016-11-09,17.66,1,10.0,10.0,2016-11-14,19.43,5,10
BBY,SHORT,2007-08-07,44.16,1,10.0,10.0,2007-10-03,48.58,57,-10
BBY,LONG,2007-12-07,52.7,1,10.0,10.0,2008-01-04,47.43,28,-10
BBY,LONG,2007-12-12,52.24,1,10.0,10.0,2008-01-04,47.02,23,-10
BBY,LONG,2009-03-26,37,1,10.0,10.0,2009-04-02,40.7,7,10
BBY,LONG,2010-04-09,44.74,1,10.0,10.0,2010-05-06,40.27,27,-10
BBY,LONG,2010-09-24,39.19,1,10.0,10.0,2010-10-25,43.11,31,10
BBY,LONG,2010-10-04,40.59,1,10.0,10.0,2010-11-05,44.65,32,10
BBY,LONG,2013-06-04,27.22,1,10.0,10.0,2013-07-08,29.94,34,10
BBY,LONG,2013-08-05,31.19,1,10.0,10.0,2013-08-20,34.31,15,10
BBY,LONG,2014-06-11,29.4,1,10.0,10.0,2014-08-28,32.34,78,10
BBY,LONG,2014-06-26,30.38,1,10.0,10.0,2014-09-12,33.42,78,10
BBY,LONG,2014-09-22,34.42,1,10.0,10.0,2014-10-07,30.98,15,-10
BBY,LONG,2014-11-11,34.88,1,10.0,10.0,2014-11-20,38.54,9,10.49
BBY,LONG,2016-07-29,33.24,1,10.0,10.0,2016-08-23,38.36,25,15.4
BCS,LONG,2006-04-28,45.81,1,10.0,10.0,2006-05-22,41.23,24,-10
BCS,LONG,2006-10-27,49.93,1,10.0,10.0,2006-12-08,54.92,42,10
BCS,LONG,2007-02-21,56.79,1,10.0,10.0,2007-03-01,51.11,8,-10
BCS,LONG,2007-07-19,54.99,1,10.0,10.0,2007-08-10,47.83,22,-13.01
BCS,LONG,2007-07-25,55.39,1,10.0,10.0,2007-08-09,49.85,15,-10
BCS,SHORT,2008-01-11,34.03,1,10.0,10.0,2008-02-26,37.63,46,-10.59
BCS,SHORT,2008-01-23,32.34,1,10.0,10.0,2008-01-24,36.29,1,-12.23
BCS,SHORT,2008-05-23,28.73,1,10.0,10.0,2008-06-03,25.86,11,10
BCS,SHORT,2008-06-13,22.73,1,10.0,10.0,2008-06-17,25.56,4,-12.45
BCS,SHORT,2008-07-09,21.9,1,10.0,10.0,2008-07-11,19.71,2,10
BCS,SHORT,2008-07-15,18.91,1,10.0,10.0,2008-07-16,20.8,1,-10
BCS,SHORT,2008-07-17,21.91,1,10.0,10.0,2008-07-21,24.26,4,-10.73
BCS,SHORT,2008-10-29,11.1,1,10.0,10.0,2008-10-30,12.43,1,-12.04
BCS,SHORT,2008-11-14,8.87,1,10.0,10.0,2008-11-18,7.77,4,12.37
BCS,LONG,2009-05-07,16.18,1,10.0,10.0,2009-05-12,14.56,5,-10
BCS,LONG,2009-05-29,17.48,1,10.0,10.0,2009-06-01,19.23,3,10
BCS,LONG,2010-04-19,20.64,1,10.0,10.0,2010-05-04,18.27,15,-11.48
BCS,LONG,2012-01-24,12.41,1,10.0,10.0,2012-02-03,13.76,10,10.84
BCS,LONG,2012-02-10,13.8,1,10.0,10.0,2012-04-10,12.42,59,-10
BCS,LONG,2012-10-15,13.99,1,10.0,10.0,2012-12-18,15.49,64,10.74
BCS,LONG,2015-02-18,16.03,1,10.0,10.0,2015-07-29,17.8,160,11.04
BCS,LONG,2016-11-25,10.65,1,10.0,10.0,2016-12-07,11.72,12,10
BIDU,LONG,2006-11-01,8.62,1,10.0,10.0,2006-11-08,9.49,7,10
BIDU,LONG,2007-05-24,13.18,1,10.0,10.0,2007-06-18,14.5,25,10
BIDU,LONG,2007-07-16,21.32,1,10.0,10.0,2007-07-20,19.18,4,-10
BIDU,LONG,2007-10-12,30.11,1,10.0,10.0,2007-10-23,33.12,11,10
BIDU,LONG,2007-11-07,39.94,1,10.0,10.0,2007-11-08,35.94,1,-10
BIDU,LONG,2008-04-30,37.28,1,10.0,10.0,2008-05-22,33.56,22,-10
BIDU,LONG,2008-05-08,36.11,1,10.0,10.0,2008-05-23,32.5,15,-10
BIDU,LONG,2009-02-25,14.29,1,10.0,10.0,2009-03-04,15.72,7,10
BIDU,LONG,2009-05-08,25,1,10.0,10.0,2009-06-01,27.5,24,10
BIDU,LONG,2010-08-11,85.75,1,10.0,10.0,2010-08-24,77.17,13,-10
BIDU,LONG,2012-02-16,139.61,1,10.0,10.0,2012-03-27,153.57,39,10
BIDU,LONG,2013-09-24,149.12,1,10.0,10.0,2013-10-18,164.03,24,10
BIDU,LONG,2014-01-10,178.9,1,10.0,10.0,2014-01-24,160.6,14,-10.23
BRCD,LONG,2007-03-06,9.63,1,10.0,10.0,2007-06-01,8.67,86,-10
BRCD,LONG,2007-10-12,8.65,1,10.0,10.0,2007-10-29,9.51,17,10
BRCD,LONG,2007-10-15,9.2,1,10.0,10.0,2007-11-12,8.28,28,-10
BRCD,SHORT,2008-10-27,3.13,1,10.0,10.0,2008-10-28,2.82,1,10
BRCD,SHORT,2009-03-02,2.62,1,10.0,10.0,2009-03-03,2.36,1,10
BRCD,LONG,2009-07-17,8.22,1,10.0,10.0,2009-08-26,7.4,40,-10
BRCD,LONG,2011-05-23,6.6,1,10.0,10.0,2011-06-02,7.26,10,10
BRCD,LONG,2011-12-14,5.41,1,10.0,10.0,2012-01-09,5.95,26,10
BRCD,LONG,2012-01-10,5.66,1,10.0,10.0,2012-05-04,5.09,114,-10
BRCD,LONG,2012-02-10,5.86,1,10.0,10.0,2012-02-17,5.27,7,-10
BRCD,LONG,2013-07-18,6.42,1,10.0,10.0,2013-08-14,7.86,27,22.43
BRCD,LONG,2013-07-23,6.65,1,10.0,10.0,2013-08-14,7.86,22,18.2
BRCD,LONG,2014-03-27,10.24,1,10.0,10.0,2014-04-25,9.22,29,-10
BRCD,LONG,2014-09-04,10.45,1,10.0,10.0,2014-10-10,9.4,36,-10
BRCD,LONG,2014-11-21,11.7,1,10.0,10.0,2015-02-26,12.87,97,10
BRCD,LONG,2015-02-23,12,1,10.0,10.0,2015-07-13,10.8,139,-10
BRCD,LONG,2015-06-25,12.63,1,10.0,10.0,2015-07-09,11.37,14,-10
C,LONG,2006-12-11,518.5,1,10.0,10.0,2007-07-26,466.65,226,-10
C,SHORT,2007-08-17,499,1,10.0,10.0,2007-09-10,449.1,24,10
C,SHORT,2007-11-27,308.1,1,10.0,10.0,2007-11-30,340.5,3,-10.52
C,SHORT,2008-01-18,245.3,1,10.0,10.0,2008-01-24,269.83,6,-10
C,SHORT,2008-01-23,239.8,1,10.0,10.0,2008-01-24,268,1,-11.76
C,SHORT,2008-03-17,182.5,1,10.0,10.0,2008-03-18,200.75,1,-10
C,SHORT,2008-07-02,172.7,1,10.0,10.0,2008-07-14,155.43,12,10
C,SHORT,2008-07-08,165.2,1,10.0,10.0,2008-07-15,148.68,7,10
C,SHORT,2008-07-15,149.9,1,10.0,10.0,2008-07-16,164.89,1,-10
C,SHORT,2008-09-19,217,1,10.0,10.0,2008-09-22,195.3,3,10
C,SHORT,2008-10-29,132.5,1,10.0,10.0,2008-11-04,145.75,6,-10
C,LONG,2009-08-17,38.7,1,10.0,10.0,2009-08-20,42.57,3,10
C,LONG,2010-03-30,41.3,1,10.0,10.0,2010-04-09,45.43,10,10
C,LONG,2012-09-12,33.01,1,10.0,10.0,2012-10-15,36.31,33,10
C,LONG,2013-01-10,42.34,1,10.0,10.0,2013-03-08,46.57,57,10
C,LONG,2013-02-08,42.95,1,10.0,10.0,2013-03-11,47.25,30,10
C,LONG,2013-05-23,49.2,1,10.0,10.0,2014-01-06,54.12,228,10
C,LONG,2014-07-18,49.49,1,10.0,10.0,2014-11-24,54.44,129,10
C,LONG,2014-07-24,50.22,1,10.0,10.0,2014-12-03,55.24,132,10
C,LONG,2016-08-25,46.51,1,10.0,10.0,2016-11-09,51.16,76,10
C,LONG,2016-10-27,50.32,1,10.0,10.0,2016-11-15,55.35,19,10
CAT,LONG,2006-04-18,77.05,1,10.0,10.0,2006-06-05,69.35,48,-10
CAT,LONG,2007-02-12,64.75,1,10.0,10.0,2007-04-20,72.03,66,11.24
CAT,LONG,2007-04-30,73.56,1,10.0,10.0,2007-06-14,80.92,45,10
CAT,LONG,2007-06-21,81.01,1,10.0,10.0,2007-08-16,72.91,56,-10
CAT,LONG,2009-05-08,38.49,1,10.0,10.0,2009-05-22,34.64,14,-10
CAT,LONG,2010-09-20,73.26,1,10.0,10.0,2010-10-08,80.59,18,10
CAT,LONG,2010-09-24,77.8,1,10.0,10.0,2010-12-01,85.58,68,10
CAT,LONG,2010-10-22,78.76,1,10.0,10.0,2010-12-01,86.64,40,10
CAT,LONG,2011-03-24,107.9,1,10.0,10.0,2011-06-10,97.11,78,-10
CAT,LONG,2011-03-30,111.71,1,10.0,10.0,2011-05-23,100.54,54,-10
CAT,LONG,2012-01-13,100.72,1,10.0,10.0,2012-01-26,112.21,13,11.41
