Symbol, Direction, Entry Date, Entry Price, Number of Shares, Stop Loss, Target, Exit Date, Exit Price, Holding Period, percentPL
AKS,LONG,2007-04-13,24.94,1,5.0,3.0,2007-04-16,25.69,1,3
AKS,LONG,2007-07-02,38.7,1,5.0,3.0,2007-07-13,39.86,8,3
AKS,LONG,2007-09-19,42.87,1,5.0,3.0,2007-09-27,44.16,6,3
AKS,LONG,2007-10-08,45.27,1,5.0,3.0,2007-10-09,48,1,6.03
AKS,LONG,2010-01-08,25.4,1,5.0,3.0,2010-01-11,26.49,1,4.29
AKS,LONG,2011-02-17,17.48,1,5.0,3.0,2011-02-22,16.61,2,-5
AKS,LONG,2014-08-26,10.96,1,5.0,3.0,2014-09-03,10.41,5,-5
AKS,LONG,2013-11-04,5.17,1,5.0,3.0,2013-11-05,4.91,1,-5
AKS,LONG,2013-12-19,6.73,1,5.0,3.0,2013-12-19,6.93,1,3
AKS,LONG,2014-07-02,8.52,1,5.0,3.0,2014-07-15,8.09,8,-5
AKS,LONG,2014-08-18,10.14,1,5.0,3.0,2014-08-19,10.44,1,3
AKS,LONG,2016-07-27,6.49,1,5.0,3.0,2016-07-27,6.68,1,3
AKS,LONG,2016-07-27,6.49,1,5.0,3.0,2016-07-27,6.68,1,3
AKS,LONG,2016-07-27,6.85,1,5.0,3.0,2016-07-28,6.51,1,-5
AKS,LONG,2016-07-27,6.5,1,5.0,3.0,2016-07-28,6.7,1,3.08
AAPL,LONG,2007-10-23,26.94,1,5.0,3.0,2007-11-08,25.59,13,-5
AAPL,LONG,2009-10-20,28.66,1,5.0,3.0,2009-10-21,29.52,2,3
AAPL,LONG,2009-04-23,18.09,1,5.0,3.0,2009-05-04,18.63,8,3
AAPL,LONG,2010-03-05,30.82,1,5.0,3.0,2010-03-09,31.74,2,3
AAPL,LONG,2010-04-14,35.1,1,5.0,3.0,2010-04-21,36.97,5,5.32
AAPL,LONG,2010-09-21,40.86,1,5.0,3.0,2010-09-27,42.08,4,3
AAPL,LONG,2011-07-18,52.43,1,5.0,3.0,2011-07-19,54,1,3
AAPL,LONG,2013-10-29,76.61,1,5.0,3.0,2013-11-29,78.91,23,3
AAPL,LONG,2013-11-29,78.5,1,5.0,3.0,2013-12-03,80.85,3,3
AAPL,LONG,2014-07-23,97.8,1,5.0,3.0,2014-08-20,100.73,20,3
AAPL,LONG,2014-11-24,118.28,1,5.0,3.0,2014-12-01,112.37,4,-5
BAC,LONG,2009-08-05,16.07,1,5.0,3.0,2009-08-06,17.24,1,7.28
BAC,LONG,2010-04-14,19.35,1,5.0,3.0,2010-04-16,18.38,2,-5
BAC,LONG,2012-12-18,11.24,1,5.0,3.0,2012-12-26,11.58,6,3
BAC,LONG,2013-03-15,12.52,1,5.0,3.0,2013-03-19,12.9,3,3
BAC,LONG,2013-03-19,12.79,1,5.0,3.0,2013-03-26,12.15,6,-5
BAC,LONG,2013-11-25,15.85,1,5.0,3.0,2014-01-03,16.33,26,3
BAC,LONG,2015-07-16,18.02,1,5.0,3.0,2015-08-12,17.12,19,-5
BAC,LONG,2015-07-22,18.35,1,5.0,3.0,2015-08-12,17.43,15,-5
BAC,LONG,2016-11-14,19.48,1,5.0,3.0,2016-11-15,20.06,1,3
BAC,LONG,2016-12-01,21.42,1,5.0,3.0,2016-12-06,22.09,4,3.13
BBY,LONG,2007-10-11,50.36,1,5.0,3.0,2007-10-17,47.84,4,-5
BBY,LONG,2009-09-08,40.87,1,5.0,3.0,2009-09-15,38.83,5,-5
BBY,LONG,2010-04-15,45.79,1,5.0,3.0,2010-04-22,47.16,5,3
BBY,LONG,2016-11-17,46.41,1,5.0,3.0,2016-12-07,47.8,13,3
BBY,LONG,2016-11-17,46.63,1,5.0,3.0,2016-12-07,48.03,13,3
