Symbol, Direction, Entry Date, Entry Price, Number of Shares, Stop Loss, Target, Exit Date, Exit Price, Holding Period, percentPL
AKS,LONG,2010-01-08,25.4,1,10.0,2.0,2010-01-11,26.49,1,4.29
BBY,LONG,2009-09-08,40.87,1,10.0,2.0,2009-09-15,40.35,5,-1.27
BBY,SHORT,2012-11-20,12.52,1,10.0,2.0,2012-11-21,11.83,1,5.51
BBY,LONG,2013-03-08,20.5,1,10.0,2.0,2013-03-13,20.91,3,2
GLW,SHORT,2008-10-08,11.33,1,10.0,2.0,2008-10-09,12.46,1,-10
LVLT,LONG,2011-05-24,31.6,1,10.0,2.0,2011-05-25,32.85,1,3.96
LVLT,LONG,2012-02-27,24.73,1,10.0,2.0,2012-03-05,24.35,5,-1.54
MSFT,LONG,2015-04-28,49.14,1,10.0,2.0,2015-05-05,47.82,5,-2.69
SPY,LONG,2009-05-06,91.94,1,10.0,2.0,2009-05-13,89.74,5,-2.39
EWC,SHORT,2008-10-08,19.67,1,10.0,2.0,2008-10-08,21.64,1,-10
IWM,LONG,2015-03-20,126.12,1,10.0,2.0,2015-03-27,122.38,5,-2.97
VXX,SHORT,2009-12-18,36054.04,1,10.0,2.0,2009-12-21,35332.96,1,2
VXX,SHORT,2010-01-21,28363.8,1,10.0,2.0,2010-01-22,31200.18,1,-10
VXX,SHORT,2010-09-17,17612.8,1,10.0,2.0,2010-09-20,17260.54,2,2
VXX,LONG,2013-06-24,1474.92,1,10.0,2.0,2013-06-28,1327.43,4,-10
VXX,SHORT,2014-01-15,643.32,1,10.0,2.0,2014-01-24,675.52,6,-5.01
AXP,SHORT,2008-07-15,36.34,1,10.0,2.0,2008-07-17,40.44,2,-11.28
AXP,LONG,2009-05-06,28.39,1,10.0,2.0,2009-05-12,25.55,4,-10
BA,SHORT,2008-10-06,51.77,1,10.0,2.0,2008-10-06,50.73,1,2
BA,LONG,2013-03-11,82.95,1,10.0,2.0,2013-03-12,84.61,1,2
BA,LONG,2013-05-17,98.47,1,10.0,2.0,2013-05-24,99.75,5,1.3
BA,LONG,2013-10-25,130.99,1,10.0,2.0,2013-11-01,130.9,5,-0.07
CVX,LONG,2016-03-11,95.64,1,10.0,2.0,2016-03-17,97.55,4,2
GS,LONG,2015-05-27,209.26,1,10.0,2.0,2015-06-03,207.52,5,-0.83
GS,LONG,2016-08-30,169.07,1,10.0,2.0,2016-09-07,168.7,5,-0.22
GS,LONG,2016-12-05,228.16,1,10.0,2.0,2016-12-07,232.72,2,2
JNJ,LONG,2014-03-25,96.93,1,10.0,2.0,2014-04-01,98.31,5,1.42
TRV,LONG,2008-09-19,56.54,1,10.0,2.0,2008-09-19,50.89,1,-10
UNH,LONG,2015-03-18,119.69,1,10.0,2.0,2015-03-25,118.85,5,-0.7
AAL,LONG,2016-12-09,49.94,1,10.0,2.0,2016-12-16,48.61,5,-2.66
ADI,SHORT,2008-10-10,20.91,1,10.0,2.0,2008-10-13,23,1,-10
ADSK,SHORT,2008-02-29,31.36,1,10.0,2.0,2008-03-03,30.73,1,2
ALXN,LONG,2008-07-29,21.5,1,10.0,2.0,2008-07-30,21.93,1,2
AVGO,LONG,2010-12-02,28.25,1,10.0,2.0,2010-12-07,24.76,3,-12.35
BIIB,LONG,2011-03-03,71.73,1,10.0,2.0,2011-03-10,71.05,5,-0.95
BIIB,LONG,2013-03-05,172.11,1,10.0,2.0,2013-03-12,174.44,5,1.35
BIIB,LONG,2013-05-22,235.46,1,10.0,2.0,2013-05-28,240.17,3,2
BIIB,LONG,2013-10-24,252.96,1,10.0,2.0,2013-10-28,258.02,2,2
CELG,LONG,2013-07-30,73.07,1,10.0,2.0,2013-08-01,74.54,2,2
CHKP,LONG,2014-01-30,68.25,1,10.0,2.0,2014-02-06,64.56,5,-5.41
CTXS,LONG,2009-05-26,25.12,1,10.0,2.0,2009-06-02,25.13,5,0.05
DISH,LONG,2013-07-17,45.96,1,10.0,2.0,2013-07-18,46.88,1,2
DISH,LONG,2013-11-26,53.78,1,10.0,2.0,2013-12-04,53.33,5,-0.84
EXPE,LONG,2007-06-19,59.28,1,10.0,2.0,2007-06-25,58.16,5,-1.89
EXPE,LONG,2016-10-24,129.03,1,10.0,2.0,2016-10-28,131.61,4,2
FB,LONG,2014-02-24,71.11,1,10.0,2.0,2014-03-03,66.96,5,-5.84
FOX,LONG,2014-05-12,34.77,1,10.0,2.0,2014-05-19,33.26,5,-4.34
GOOGL,LONG,2007-07-09,273.47,1,10.0,2.0,2007-07-16,275.43,5,0.71
GOOGL,LONG,2014-07-22,607.7,1,10.0,2.0,2014-07-29,597.7,5,-1.65
GOOGL,LONG,2015-07-16,590.71,1,10.0,2.0,2015-07-17,680,1,15.12
GOOGL,LONG,2015-07-21,704,1,10.0,2.0,2015-07-28,661.76,5,-6
HAS,LONG,2015-04-20,70,1,10.0,2.0,2015-04-20,71.4,1,2
ILMN,LONG,2011-01-18,70.77,1,10.0,2.0,2011-01-25,69.47,5,-1.84
ISRG,LONG,2012-03-26,180.34,1,10.0,2.0,2012-04-02,178.94,5,-0.78
ISRG,LONG,2014-01-14,146.84,1,10.0,2.0,2014-01-21,148.31,5,1
ISRG,LONG,2015-12-14,177.63,1,10.0,2.0,2015-12-16,181.18,2,2
MELI,LONG,2007-12-12,51.49,1,10.0,2.0,2007-12-13,52.52,1,2
NTES,LONG,2011-02-14,46.72,1,10.0,2.0,2011-02-22,44.02,5,-5.78
NTES,LONG,2013-12-27,78.1,1,10.0,2.0,2014-01-06,78.08,5,-0.03
