Symbol, Direction, Entry Date, Entry Price, Number of Shares, Stop Loss, Target, Exit Date, Exit Price, Holding Period, percentPL
AKS,LONG,2007-04-13,24.94,1,4.0,10.0,2007-04-03,23.94,1,-4
AKS,LONG,2007-07-02,38.7,1,4.0,10.0,2007-05-11,35.03,1,-9.48
AKS,LONG,2007-09-19,42.87,1,4.0,10.0,2007-07-27,38.23,1,-10.82
AKS,LONG,2007-10-08,45.27,1,4.0,10.0,2007-09-24,43.06,1,-4.88
AKS,LONG,2010-01-08,25.4,1,4.0,10.0,2010-01-12,24.38,2,-4
AKS,LONG,2011-02-17,17.48,1,4.0,10.0,2010-12-22,16.7,1,-4.46
AKS,LONG,2014-08-26,10.96,1,4.0,10.0,2012-01-17,9.2,1,-16.06
AKS,LONG,2013-11-04,5.17,1,4.0,10.0,2013-09-16,4.1,1,-20.7
AKS,LONG,2013-12-19,6.73,1,4.0,10.0,2013-11-13,5.14,1,-23.63
AKS,LONG,2014-07-02,8.52,1,4.0,10.0,2013-12-24,7.5,1,-11.97
AKS,LONG,2014-08-18,10.14,1,4.0,10.0,2014-07-24,9.04,1,-10.85
AKS,LONG,2016-07-27,6.49,1,4.0,10.0,2015-04-20,4.78,1,-26.35
AKS,LONG,2016-07-27,6.49,1,4.0,10.0,2015-05-01,5.13,1,-20.96
AKS,LONG,2016-07-27,6.85,1,4.0,10.0,2015-05-15,5.79,1,-15.47
AKS,LONG,2016-07-27,6.5,1,4.0,10.0,2016-06-13,5.04,1,-22.46
AAPL,LONG,2007-10-23,26.94,1,4.0,10.0,2007-10-16,23.65,1,-12.21
AAPL,LONG,2009-10-20,28.66,1,4.0,10.0,2008-05-12,26.46,1,-7.67
AAPL,LONG,2009-04-23,18.09,1,4.0,10.0,2009-04-09,16.92,1,-6.48
AAPL,LONG,2010-03-05,30.82,1,4.0,10.0,2009-10-26,29.1,1,-5.58
AAPL,LONG,2010-04-14,35.1,1,4.0,10.0,2010-04-13,34.55,5,-1.57
AAPL,LONG,2010-09-21,40.86,1,4.0,10.0,2010-06-24,38.71,1,-5.25
AAPL,LONG,2011-07-18,52.43,1,4.0,10.0,2011-02-18,50.33,4,-4
AAPL,LONG,2013-10-29,76.61,1,4.0,10.0,2013-10-29,73.55,3,-4
AAPL,LONG,2013-11-29,78.5,1,4.0,10.0,2013-11-01,74.86,1,-4.63
AAPL,LONG,2014-07-23,97.8,1,4.0,10.0,2014-07-17,95.03,5,-2.83
AAPL,LONG,2014-11-24,118.28,1,4.0,10.0,2014-11-26,117.94,5,-0.29
BAC,LONG,2009-08-05,16.07,1,4.0,10.0,2009-05-12,13.23,1,-17.67
BAC,LONG,2010-04-14,19.35,1,4.0,10.0,2010-03-30,18.06,1,-6.67
BAC,LONG,2012-12-18,11.24,1,4.0,10.0,2012-03-22,9.66,1,-14.06
BAC,LONG,2013-03-15,12.52,1,4.0,10.0,2012-12-26,11.29,1,-9.82
BAC,LONG,2013-03-19,12.79,1,4.0,10.0,2013-01-02,12.05,1,-5.79
BAC,LONG,2013-11-25,15.85,1,4.0,10.0,2013-07-23,14.98,1,-5.49
BAC,LONG,2015-07-16,18.02,1,4.0,10.0,2015-06-08,17.27,1,-4.16
BAC,LONG,2015-07-22,18.35,1,4.0,10.0,2015-06-10,17.39,1,-5.23
BAC,LONG,2016-11-14,19.48,1,4.0,10.0,2015-07-27,17.66,1,-9.34
BAC,LONG,2016-12-01,21.42,1,4.0,10.0,2016-11-17,19.76,1,-7.75
BBY,LONG,2007-10-11,50.36,1,4.0,10.0,2007-10-12,49.75,5,-1.21
BBY,LONG,2009-09-08,40.87,1,4.0,10.0,2009-09-15,40.35,5,-1.27
BBY,LONG,2010-04-15,45.79,1,4.0,10.0,2010-03-30,43.09,1,-5.9
BBY,LONG,2016-11-17,46.41,1,4.0,10.0,2010-11-10,44.31,1,-4.52
BBY,LONG,2016-11-17,46.63,1,4.0,10.0,2010-11-29,44.48,1,-4.61
BBY,SHORT,2012-11-20,12.52,1,4.0,10.0,2012-11-27,13.02,4,-4
BBY,LONG,2013-03-08,20.5,1,4.0,10.0,2013-03-15,21.61,5,5.41
BBY,LONG,2013-05-30,28.15,1,4.0,10.0,2013-05-17,25.89,1,-8.03
BBY,LONG,2013-08-02,30.91,1,4.0,10.0,2013-07-05,29.45,1,-4.72
BBY,LONG,2014-07-03,31.67,1,4.0,10.0,2014-07-07,31.92,5,0.79
BBY,LONG,2016-12-07,47.72,1,4.0,10.0,2016-11-22,45.42,1,-4.82
BCS,LONG,2012-03-02,15.1,1,4.0,10.0,2012-02-14,13.59,1,-9.95
BCS,LONG,2013-01-08,17.17,1,4.0,10.0,2012-12-24,15.61,1,-9.05
BCS,LONG,2014-01-15,19.53,1,4.0,10.0,2013-05-22,18.39,1,-5.83
BCS,LONG,2015-05-20,16.71,1,4.0,10.0,2014-11-05,15.22,1,-8.92
BRCD,LONG,2014-03-06,10.27,1,4.0,10.0,2007-10-17,9.06,1,-11.78
BRCD,LONG,2014-03-26,10.59,1,4.0,10.0,2007-11-01,9.34,1,-11.8
BRCD,LONG,2009-07-23,9.01,1,4.0,10.0,2009-06-29,7.64,1,-15.21
BRCD,LONG,2013-08-14,7.86,1,4.0,10.0,2010-09-27,6.18,1,-21.37
BRCD,LONG,2013-08-14,7.86,1,4.0,10.0,2011-05-25,6.46,1,-17.81
BRCD,LONG,2012-02-08,6.1,1,4.0,10.0,2011-11-28,5.23,1,-14.26
BRCD,LONG,2013-08-14,7.86,1,4.0,10.0,2012-01-12,5.93,1,-24.55
BRCD,LONG,2013-08-01,6.85,1,4.0,10.0,2012-08-22,5.85,1,-14.6
BRCD,LONG,2013-08-14,7.86,1,4.0,10.0,2013-02-20,5.99,1,-23.79
BRCD,LONG,2013-08-14,7.86,1,4.0,10.0,2013-07-22,6.4,1,-18.58
BRCD,LONG,2014-04-02,10.93,1,4.0,10.0,2014-02-20,9.61,1,-12.08
BRCD,LONG,2016-11-01,11.27,1,4.0,10.0,2016-08-24,10.31,1,-8.52
C,LONG,2009-08-14,43.4,1,4.0,10.0,2009-08-12,37.7,1,-13.13
C,LONG,2012-03-19,37.72,1,4.0,10.0,2012-03-22,37.28,5,-1.17
C,LONG,2012-12-18,39.4,1,4.0,10.0,2012-03-22,37.28,1,-5.38
C,LONG,2012-10-05,35.49,1,4.0,10.0,2012-09-17,34.07,2,-4
C,LONG,2013-02-12,44.25,1,4.0,10.0,2013-01-14,42.36,1,-4.27
C,LONG,2013-02-12,44.49,1,4.0,10.0,2013-02-19,43.99,5,-1.12
C,LONG,2013-05-15,50.46,1,4.0,10.0,2013-05-13,48.44,1,-4
C,LONG,2014-01-07,54.68,1,4.0,10.0,2013-12-03,52.47,3,-4.04
C,LONG,2014-08-21,50.98,1,4.0,10.0,2014-07-28,49.95,5,-2.02
C,LONG,2014-08-22,51.59,1,4.0,10.0,2014-07-29,49.53,2,-4
C,LONG,2015-06-10,57.02,1,4.0,10.0,2015-06-12,57.01,5,-0.02
CSCO,LONG,2007-08-08,31.13,1,4.0,10.0,2007-07-17,29.85,1,-4.11
CSCO,LONG,2009-09-11,23.07,1,4.0,10.0,2009-07-28,21.62,1,-6.29
CSCO,LONG,2010-03-08,25.84,1,4.0,10.0,2010-01-07,24.3,1,-5.96
CSCO,LONG,2010-03-08,26.1,1,4.0,10.0,2010-01-21,24.51,1,-6.09
CSCO,LONG,2014-11-28,27.75,1,4.0,10.0,2010-03-26,26.44,1,-4.72
CSCO,LONG,2013-01-14,20.75,1,4.0,10.0,2012-09-11,19.12,1,-7.86
CSCO,LONG,2014-05-15,24.31,1,4.0,10.0,2014-04-04,23.28,1,-4.24
CSCO,LONG,2016-08-25,31.31,1,4.0,10.0,2015-03-05,29.47,1,-5.88
CSCO,LONG,2016-05-25,28.98,1,4.0,10.0,2016-03-15,27.48,1,-5.18
DAL,LONG,2013-09-10,22.11,1,4.0,10.0,2007-11-19,19.5,1,-11.8
DAL,LONG,2010-01-12,12.9,1,4.0,10.0,2008-11-05,11.15,1,-13.57
DAL,LONG,2010-01-21,13.56,1,4.0,10.0,2009-01-07,12.13,1,-10.55
DAL,LONG,2009-09-11,8.4,1,4.0,10.0,2009-08-07,7.35,1,-12.5
DAL,LONG,2009-12-11,11.32,1,4.0,10.0,2009-12-10,9.88,1,-12.72
DAL,LONG,2010-01-20,13.34,1,4.0,10.0,2010-01-08,12.62,1,-5.4
DAL,LONG,2010-03-26,14.73,1,4.0,10.0,2010-01-27,13.01,1,-11.68
DAL,LONG,2013-03-04,15.48,1,4.0,10.0,2010-11-08,14.13,1,-8.72
DAL,LONG,2012-05-30,11.88,1,4.0,10.0,2012-02-02,10.9,1,-8.25
