Symbol, Direction, Entry Date, Entry Price, Number of Shares, Stop Loss, Target, Exit Date, Exit Price, Holding Period, percentPL
AKS,LONG,2007-04-02,24.94,1,10.0,4.0,2007-04-10,24.31,5,-2.53
AKS,LONG,2007-05-10,38.7,1,10.0,4.0,2007-05-11,34.83,1,-10
AKS,LONG,2007-07-26,42.87,1,10.0,4.0,2007-07-27,38.23,1,-10.82
AKS,LONG,2007-09-21,45.27,1,10.0,4.0,2007-09-28,44.78,5,-1.08
AKS,LONG,2010-01-08,25.4,1,10.0,4.0,2010-01-11,26.49,1,4.29
AKS,LONG,2010-12-21,17.48,1,10.0,4.0,2010-12-29,16.53,5,-5.43
AKS,LONG,2012-01-13,10.96,1,10.0,4.0,2012-01-17,9.2,1,-16.06
AKS,LONG,2013-09-13,5.17,1,10.0,4.0,2013-09-16,4.1,1,-20.7
AKS,LONG,2013-11-12,6.49,1,10.0,4.0,2013-11-13,5.14,1,-20.8
AKS,LONG,2013-12-23,8.52,1,10.0,4.0,2013-12-24,7.5,1,-11.97
AKS,LONG,2014-07-23,10.14,1,10.0,4.0,2014-07-24,9.04,1,-10.85
AKS,LONG,2015-04-17,6.29,1,10.0,4.0,2015-04-20,4.78,1,-24.01
AKS,LONG,2015-04-30,6.47,1,10.0,4.0,2015-05-01,5.13,1,-20.71
AKS,LONG,2015-05-14,6.85,1,10.0,4.0,2015-05-15,5.79,1,-15.47
AKS,LONG,2016-06-10,6.5,1,10.0,4.0,2016-06-13,5.04,1,-22.46
AAPL,LONG,2007-10-15,25.55,1,10.0,4.0,2007-10-22,24.34,5,-4.77
AAPL,LONG,2008-05-09,27.89,1,10.0,4.0,2008-05-16,27.16,5,-2.61
AAPL,LONG,2009-04-08,17.96,1,10.0,4.0,2009-04-16,17.03,5,-5.22
AAPL,LONG,2009-10-23,30.82,1,10.0,4.0,2009-10-28,27.73,3,-10
AAPL,LONG,2010-04-06,35.1,1,10.0,4.0,2010-04-13,34.55,5,-1.57
AAPL,LONG,2010-06-23,40.86,1,10.0,4.0,2010-06-29,36.77,4,-10
AAPL,LONG,2011-02-14,52.43,1,10.0,4.0,2011-02-22,48.88,5,-6.77
AAPL,LONG,2013-10-24,76.49,1,10.0,4.0,2013-10-31,75,5,-1.95
AAPL,LONG,2013-10-31,78.04,1,10.0,4.0,2013-11-07,74.23,5,-4.88
AAPL,LONG,2014-07-10,97.8,1,10.0,4.0,2014-07-17,95.03,5,-2.83
AAPL,LONG,2014-11-19,118.28,1,10.0,4.0,2014-11-26,117.94,5,-0.29
AAPL,LONG,2016-10-13,119.69,1,10.0,4.0,2016-10-20,116.86,5,-2.36
BAC,LONG,2009-05-11,16.07,1,10.0,4.0,2009-05-12,13.23,1,-17.67
BAC,LONG,2010-03-29,19.35,1,10.0,4.0,2010-04-06,18.16,5,-6.15
BAC,LONG,2012-03-21,11.1,1,10.0,4.0,2012-03-22,9.66,1,-12.97
