Symbol, Direction, Entry Date, Entry Price, Number of Shares, Stop Loss, Target, Exit Date, Exit Price, Holding Period, percentPL
AKS,LONG,2007-04-13,24.94,1,2.0,10.0,2007-04-03,24.15,1,-3.17
AKS,LONG,2007-07-02,38.7,1,2.0,10.0,2007-05-11,35.03,1,-9.48
AKS,LONG,2007-09-19,42.87,1,2.0,10.0,2007-07-27,38.23,1,-10.82
AKS,LONG,2007-10-08,45.27,1,2.0,10.0,2007-09-24,43.06,1,-4.88
AKS,LONG,2010-01-08,25.4,1,2.0,10.0,2010-01-11,24.89,1,-2
AKS,LONG,2011-02-17,17.48,1,2.0,10.0,2010-12-22,16.7,1,-4.46
AKS,LONG,2014-08-26,10.96,1,2.0,10.0,2012-01-17,9.2,1,-16.06
AKS,LONG,2013-11-04,5.17,1,2.0,10.0,2013-09-16,4.1,1,-20.7
AKS,LONG,2013-12-19,6.73,1,2.0,10.0,2013-11-13,5.14,1,-23.63
AKS,LONG,2014-07-02,8.52,1,2.0,10.0,2013-12-24,7.5,1,-11.97
AKS,LONG,2014-08-18,10.14,1,2.0,10.0,2014-07-24,9.04,1,-10.85
AKS,LONG,2016-07-27,6.49,1,2.0,10.0,2015-04-20,4.78,1,-26.35
AKS,LONG,2016-07-27,6.49,1,2.0,10.0,2015-05-01,5.13,1,-20.96
AKS,LONG,2016-07-27,6.85,1,2.0,10.0,2015-05-15,5.79,1,-15.47
AKS,LONG,2016-07-27,6.5,1,2.0,10.0,2016-06-13,5.04,1,-22.46
AAPL,LONG,2007-10-23,26.94,1,2.0,10.0,2007-10-16,23.65,1,-12.21
AAPL,LONG,2009-10-20,28.66,1,2.0,10.0,2008-05-12,26.46,1,-7.67
AAPL,LONG,2009-04-23,18.09,1,2.0,10.0,2009-04-09,16.92,1,-6.48
AAPL,LONG,2010-03-05,30.82,1,2.0,10.0,2009-10-26,29.1,1,-5.58
AAPL,LONG,2010-04-14,35.1,1,2.0,10.0,2010-04-07,34.22,1,-2.51
AAPL,LONG,2010-09-21,40.86,1,2.0,10.0,2010-06-24,38.71,1,-5.25
AAPL,LONG,2011-07-18,52.43,1,2.0,10.0,2011-02-15,51.31,1,-2.13
AAPL,LONG,2013-10-29,76.61,1,2.0,10.0,2013-10-25,75.08,1,-2
AAPL,LONG,2013-11-29,78.5,1,2.0,10.0,2013-11-01,74.86,1,-4.63
AAPL,LONG,2014-07-23,97.8,1,2.0,10.0,2014-07-11,95.36,1,-2.49
AAPL,LONG,2014-11-24,118.28,1,2.0,10.0,2014-11-20,114.91,1,-2.85
BAC,LONG,2009-08-05,16.07,1,2.0,10.0,2009-05-12,13.23,1,-17.67
BAC,LONG,2010-04-14,19.35,1,2.0,10.0,2010-03-30,18.06,1,-6.67
BAC,LONG,2012-12-18,11.24,1,2.0,10.0,2012-03-22,9.66,1,-14.06
BAC,LONG,2013-03-15,12.52,1,2.0,10.0,2012-12-26,11.29,1,-9.82
BAC,LONG,2013-03-19,12.79,1,2.0,10.0,2013-01-02,12.05,1,-5.79
BAC,LONG,2013-11-25,15.85,1,2.0,10.0,2013-07-23,14.98,1,-5.49
BAC,LONG,2015-07-16,18.02,1,2.0,10.0,2015-06-08,17.27,1,-4.16
BAC,LONG,2015-07-22,18.35,1,2.0,10.0,2015-06-10,17.39,1,-5.23
BAC,LONG,2016-11-14,19.48,1,2.0,10.0,2015-07-27,17.66,1,-9.34
BAC,LONG,2016-12-01,21.42,1,2.0,10.0,2016-11-17,19.76,1,-7.75
BBY,LONG,2007-10-11,50.36,1,2.0,10.0,2007-10-08,49.15,1,-2.4
BBY,LONG,2009-09-08,40.87,1,2.0,10.0,2009-09-11,40.05,3,-2
BBY,LONG,2010-04-15,45.79,1,2.0,10.0,2010-03-30,43.09,1,-5.9
BBY,LONG,2016-11-17,46.41,1,2.0,10.0,2010-11-10,44.31,1,-4.52
BBY,LONG,2016-11-17,46.63,1,2.0,10.0,2010-11-29,44.48,1,-4.61
BBY,SHORT,2012-11-20,12.52,1,2.0,10.0,2012-11-27,12.77,4,-2
BBY,LONG,2013-03-08,20.5,1,2.0,10.0,2013-03-11,20.09,1,-2
BBY,LONG,2013-05-30,28.15,1,2.0,10.0,2013-05-17,25.89,1,-8.03
