Symbol, Direction, Entry Date, Entry Price, Number of Shares, Stop Loss, Target, Exit Date, Exit Price, Holding Period, percentPL
AKS,LONG,2007-04-13,24.94,1,10.0,5.0,2007-04-16,26.19,1,5
AKS,LONG,2007-07-02,38.7,1,10.0,5.0,2007-07-24,40.63,15,5
AKS,LONG,2007-09-19,42.87,1,10.0,5.0,2007-10-08,45.01,13,5
AKS,LONG,2007-10-08,45.27,1,10.0,5.0,2007-10-09,48,1,6.03
AKS,LONG,2010-01-08,25.4,1,10.0,5.0,2010-01-11,26.67,1,5
AKS,LONG,2011-02-17,17.48,1,10.0,5.0,2011-02-23,15.73,3,-10
AKS,LONG,2014-08-26,10.96,1,10.0,5.0,2014-09-08,9.86,8,-10
AKS,LONG,2013-11-04,5.17,1,10.0,5.0,2013-11-08,5.43,4,5
AKS,LONG,2013-12-19,6.73,1,10.0,5.0,2013-12-19,7.07,1,5
AKS,LONG,2014-07-02,8.52,1,10.0,5.0,2014-07-21,9,12,5.63
AKS,LONG,2014-08-18,10.14,1,10.0,5.0,2014-08-22,10.65,4,5
AKS,LONG,2016-07-27,6.49,1,10.0,5.0,2016-07-27,6.81,1,5
AKS,LONG,2016-07-27,6.49,1,10.0,5.0,2016-07-27,6.81,1,5
AKS,LONG,2016-07-27,6.85,1,10.0,5.0,2016-08-02,6.16,4,-10
AKS,LONG,2016-07-27,6.5,1,10.0,5.0,2016-08-03,5.85,5,-10
AAPL,LONG,2007-10-23,26.94,1,10.0,5.0,2007-11-08,24.24,13,-10
AAPL,LONG,2009-10-20,28.66,1,10.0,5.0,2009-12-28,30.25,48,5.54
AAPL,LONG,2009-04-23,18.09,1,10.0,5.0,2009-05-06,19.05,10,5.3
AAPL,LONG,2010-03-05,30.82,1,10.0,5.0,2010-03-12,32.48,5,5.41
AAPL,LONG,2010-04-14,35.1,1,10.0,5.0,2010-04-21,36.97,5,5.32
AAPL,LONG,2010-09-21,40.86,1,10.0,5.0,2010-10-13,42.9,16,5
AAPL,LONG,2011-07-18,52.43,1,10.0,5.0,2011-07-20,56.59,2,7.93
