Date,Open,High,Low,Close,Adj Close,Volume
2007-01-03,16.320000,16.535000,15.480000,15.787500,14.918096,33461200
2007-01-04,15.780000,16.157499,15.617500,16.047501,15.163779,18666400
2007-01-05,16.055000,16.205000,15.962500,16.052500,15.168502,14022000
2007-01-08,15.995000,16.084999,15.877500,16.057501,15.173227,12984000
2007-01-09,16.237499,16.377501,16.129999,16.252501,15.357490,20593600
2007-01-10,16.162500,16.242500,16.012501,16.172501,15.281896,12706800
2007-01-11,16.247499,16.562500,16.177500,16.559999,15.648055,17697600
2007-01-12,16.450001,16.622499,16.447500,16.540001,15.629159,15242800
2007-01-16,16.542500,16.620001,16.462500,16.587500,15.674042,14289600
2007-01-17,16.559999,16.647499,16.412500,16.597500,15.683492,18442800
2007-01-18,16.674999,16.745001,16.317499,16.540001,15.629159,14631200
2007-01-19,16.467501,16.677500,16.344999,16.395000,15.492143,12762000
2007-01-22,16.375000,16.420000,16.030001,16.062500,15.177953,15188000
2007-01-23,16.065001,16.160000,15.862500,15.960000,15.081095,13597200
2007-01-24,15.907500,16.127501,15.907500,16.062500,15.177953,12464800
2007-01-25,16.027500,16.062500,15.797500,15.852500,14.979517,15518800
2007-01-26,15.862500,15.922500,15.600000,15.682500,14.818879,23048000
2007-01-29,15.662500,15.990000,15.607500,15.797500,14.927546,15867600
2007-01-30,15.812500,15.907500,15.730000,15.867500,14.993690,12757600
2007-01-31,16.025000,16.330000,15.777500,16.080000,15.194489,24699600
2007-02-01,17.462500,17.980000,17.377501,17.882500,16.897724,74481200
2007-02-02,17.750000,17.975000,17.559999,17.667500,16.694569,28588000
2007-02-05,17.662500,17.709999,17.487499,17.504999,16.541014,18828800
2007-02-06,17.497499,17.612499,17.417500,17.582500,16.614246,18983200
2007-02-07,17.780001,18.312500,17.732500,18.059999,17.065449,31304000
2007-02-08,18.014999,18.132500,17.895000,18.040001,17.046553,13833600
2007-02-09,17.867500,18.067499,17.702499,17.790001,16.810322,19386800
2007-02-12,17.762501,17.865000,17.559999,17.702499,16.727640,10948000
2007-02-13,17.742500,17.867500,17.607500,17.642500,16.670940,14736800
2007-02-14,17.735001,17.934999,17.627501,17.930000,16.942612,16182000
2007-02-15,17.879999,18.067499,17.822500,18.047501,17.053640,14607200
2007-02-16,18.042500,18.125000,17.895000,18.014999,17.022930,13825200
2007-02-20,18.182501,18.240000,17.895000,18.172501,17.171759,14271600
2007-02-21,18.209999,18.590000,18.209999,18.557501,17.535555,21812000
2007-02-22,18.549999,18.687500,18.275000,18.514999,17.495398,13809200
2007-02-23,18.549999,18.615000,18.225000,18.407499,17.393814,9770800
2007-02-26,18.610001,18.742500,18.250000,18.512501,17.493032,12863600
2007-02-27,18.350000,18.350000,17.500000,17.645000,16.673307,30714000
2007-02-28,17.387501,18.017500,17.387501,17.889999,16.904816,27783600
2007-03-01,17.562500,17.897499,17.275000,17.647499,16.675667,30936800
2007-03-02,17.587500,17.875000,17.440001,17.610001,16.640232,18421600
2007-03-05,17.437500,17.852501,17.332500,17.497499,16.533926,17417200
2007-03-06,17.587500,17.805000,17.397499,17.680000,16.706375,17934400
2007-03-07,17.587500,17.672501,17.490000,17.517500,16.552830,15337200
2007-03-08,17.655001,17.742500,17.450001,17.514999,16.550461,12599200
2007-03-09,17.692499,17.737499,17.437500,17.565001,16.597712,11760800
2007-03-12,17.462500,17.747499,17.402500,17.705000,16.730003,12385600
2007-03-13,17.522499,17.692499,17.207500,17.207500,16.259899,16384800
2007-03-14,17.219999,17.432501,17.072500,17.389999,16.432348,17505200
2007-03-15,17.415001,17.557501,17.340000,17.530001,16.564636,14900000
2007-03-16,17.465000,17.570000,17.275000,17.385000,16.427626,22675200
2007-03-19,17.495001,17.817499,17.367500,17.692499,16.718187,13022800
2007-03-20,18.062500,18.395000,18.062500,18.202499,17.200104,27260800
2007-03-21,18.212500,18.602501,18.014999,18.602501,17.578079,25686400
2007-03-22,18.709999,18.725000,18.532499,18.682501,17.653671,20185600
2007-03-23,18.725000,18.872499,18.592501,18.645000,17.618238,20673200
2007-03-26,18.607500,18.862499,18.352501,18.825001,17.788322,15195200
2007-03-27,18.752501,18.825001,18.627501,18.750000,17.717457,11868400
2007-03-28,18.677500,18.907499,18.572500,18.760000,17.726904,14098000
2007-03-29,18.915001,19.072500,18.830000,19.062500,18.012747,18065200
2007-03-30,19.020000,19.270000,18.882500,19.125000,18.071804,16267600
2007-04-02,19.227501,19.272499,18.934999,19.127501,18.074165,10138800
2007-04-03,19.257500,19.500000,19.100000,19.475000,18.402531,11279600
2007-04-04,19.495001,19.562500,19.350000,19.485001,18.411980,12250000
2007-04-05,19.382500,19.627501,19.382500,19.580000,18.501747,10428000
2007-04-09,19.437500,19.549999,19.325001,19.424999,18.355282,15048400
2007-04-10,19.362499,19.625000,19.254999,19.320000,18.256065,16879200
2007-04-11,19.302500,19.385000,18.962500,19.174999,18.119049,16884800
2007-04-12,19.240000,19.830000,19.174999,19.747499,18.660023,19768800
2007-04-13,19.815001,19.837500,19.459999,19.605000,18.525368,13474400
2007-04-16,19.680000,19.940001,19.605000,19.924999,18.827751,15571600
2007-04-17,19.870001,19.990000,19.777500,19.840000,18.747431,15038400
2007-04-18,19.809999,19.907499,19.500000,19.607500,18.527733,22090400
2007-04-19,19.900000,20.657499,19.667500,20.427500,19.302576,39368400
2007-04-20,20.657499,20.750000,20.462500,20.597500,19.463209,21096800
2007-04-23,20.627501,21.032499,20.627501,20.797501,19.652201,26818000
